date;open;high;low;close;DOLLAR;volume
2014-09-05;2.2392001152038574;2.2465999126434326;2.223299980163574;2.239300012588501;2.239300012588501;0
2014-09-08;2.237799882888794;2.2535998821258545;2.224400043487549;2.237799882888794;2.237799882888794;0
2014-09-09;2.2630999088287354;2.286400079727173;2.2490999698638916;2.265000104904175;2.265000104904175;0
2014-09-10;2.2813000679016113;2.2969000339508057;2.267899990081787;2.2832000255584717;2.2832000255584717;0
2014-09-11;2.2723000049591064;2.2964999675750732;2.268199920654297;2.2852001190185547;2.2852001190185547;0
2014-09-12;2.2929000854492188;2.340100049972534;2.278599977493286;2.2948999404907227;2.2948999404907227;0
2014-09-15;2.3348000049591064;2.3473000526428223;2.3203999996185303;2.271899938583374;2.271899938583374;0
2014-09-16;2.3375000953674316;2.3429999351501465;2.3203001022338867;2.3394999504089355;2.3394999504089355;0
2014-09-17;2.333699941635132;2.3478000164031982;2.318000078201294;2.333699941635132;2.333699941635132;0
2014-09-18;2.3552000522613525;2.3736000061035156;2.338099956512451;2.355299949645996;2.355299949645996;0
2014-09-19;2.3610999584198;2.3740999698638916;2.3459999561309814;2.3631999492645264;2.3631999492645264;0
2014-09-22;2.364300012588501;2.3896000385284424;2.348099946975708;2.365000009536743;2.365000009536743;0
2014-09-23;2.3961000442504883;2.4093000888824463;2.3782999515533447;2.395699977874756;2.395699977874756;0
2014-09-24;2.4077000617980957;2.414599895477295;2.3933000564575195;2.4096999168395996;2.4096999168395996;0
2014-09-25;2.379699945449829;2.4217000007629395;2.3635001182556152;2.3794000148773193;2.3794000148773193;0
2014-09-26;2.42330002784729;2.4400999546051025;2.40939998626709;2.4251999855041504;2.4251999855041504;0
2014-09-29;2.413100004196167;2.473599910736084;2.400099992752075;2.419800043106079;2.419800043106079;0
2014-09-30;2.441699981689453;2.45770001411438;2.429800033569336;2.44350004196167;2.44350004196167;0
2014-10-01;2.4356000423431396;2.4755001068115234;2.420599937438965;2.4358999729156494;2.4358999729156494;0
2014-10-02;2.4800000190734863;2.4941000938415527;2.4649999141693115;2.4816999435424805;2.4816999435424805;0
2014-10-03;2.4904000759124756;2.503000020980835;2.4760000705718994;2.4921000003814697;2.4921000003814697;0
2014-10-06;2.4958999156951904;2.4964001178741455;2.3742001056671143;2.454900026321411;2.454900026321411;0
2014-10-07;2.423799991607666;2.426300048828125;2.3850998878479004;2.425299882888794;2.425299882888794;0
2014-10-08;2.391400098800659;2.426500082015991;2.3724000453948975;2.393199920654297;2.393199920654297;0
2014-10-09;2.3738999366760254;2.3940000534057617;2.356600046157837;2.374000072479248;2.374000072479248;0
2014-10-10;2.3931000232696533;2.420599937438965;2.3785998821258545;2.39490008354187;2.39490008354187;0
2014-10-13;2.4230000972747803;2.4267001152038574;2.377500057220459;2.385999917984009;2.385999917984009;0
2014-10-14;2.3905999660491943;2.4024999141693115;2.387399911880493;2.390500068664551;2.390500068664551;0
2014-10-15;2.396699905395508;2.4433000087738037;2.378499984741211;2.3961000442504883;2.3961000442504883;0
2014-10-16;2.452399969100952;2.4988999366760254;2.4342000484466553;2.452399969100952;2.452399969100952;0
2014-10-17;2.464400053024292;2.4672000408172607;2.426800012588501;2.46589994430542;2.46589994430542;0
2014-10-20;2.4307000637054443;2.460900068283081;2.4196999073028564;2.4307000637054443;2.4307000637054443;0
2014-10-21;2.4621999263763428;2.4967000484466553;2.460200071334839;2.4621999263763428;2.4621999263763428;0
2014-10-22;2.4760000705718994;2.487499952316284;2.4577999114990234;2.4779999256134033;2.4779999256134033;0
2014-10-23;2.470099925994873;2.505000114440918;2.470099925994873;2.484299898147583;2.484299898147583;0
2014-10-24;2.495500087738037;2.4967000484466553;2.450000047683716;2.495699882507324;2.495699882507324;0
2014-10-27;2.4667999744415283;2.5520999431610107;2.4667999744415283;2.468899965286255;2.468899965286255;0
2014-10-28;2.5195999145507812;2.519700050354004;2.471400022506714;2.5195999145507812;2.5195999145507812;0
2014-10-29;2.458199977874756;2.466399908065796;2.4196999073028564;2.458199977874756;2.458199977874756;0
2014-10-30;2.4579999446868896;2.4584999084472656;2.3889999389648438;2.4577999114990234;2.4577999114990234;0
2014-10-31;2.401599884033203;2.451900005340576;2.3938000202178955;2.401599884033203;2.401599884033203;0
2014-11-03;2.4235999584198;2.5011000633239746;2.4235999584198;2.4135000705718994;2.4135000705718994;0
2014-11-04;2.4921000003814697;2.5276999473571777;2.4904000759124756;2.492300033569336;2.492300033569336;0
2014-11-05;2.493799924850464;2.5251998901367188;2.4935998916625977;2.4939000606536865;2.4939000606536865;0
2014-11-06;2.501699924468994;2.546799898147583;2.4986000061035156;2.501300096511841;2.501300096511841;0
2014-11-07;2.5664000511169434;2.585099935531616;2.5460000038146973;2.5666000843048096;2.5666000843048096;0
2014-11-10;2.553800106048584;2.5562000274658203;2.5295000076293945;2.5488998889923096;2.5488998889923096;0
2014-11-11;2.549299955368042;2.567500114440918;2.535099983215332;2.5494000911712646;2.5494000911712646;0
2014-11-12;2.5541999340057373;2.5606000423431396;2.532399892807007;2.5543999671936035;2.5543999671936035;0
2014-11-13;2.5632998943328857;2.5764000415802;2.5436999797821045;2.5631000995635986;2.5631000995635986;0
2014-11-14;2.585599899291992;2.625;2.5840001106262207;2.585900068283081;2.585900068283081;0
2014-11-17;2.5968000888824463;2.6149001121520996;2.578000068664551;2.5968000888824463;2.5968000888824463;0
2014-11-18;2.60509991645813;2.605600118637085;2.5827999114990234;2.6047000885009766;2.6047000885009766;0
2014-11-19;2.5792999267578125;2.596299886703491;2.567699909210205;2.5790998935699463;2.5790998935699463;0
2014-11-20;2.5687999725341797;2.5717999935150146;2.5518999099731445;2.5689001083374023;2.5689001083374023;0
2014-11-21;2.5697999000549316;2.5708999633789062;2.515899896621704;2.569700002670288;2.569700002670288;0
2014-11-24;2.5141000747680664;2.5404999256134033;2.4995999336242676;2.51200008392334;2.51200008392334;0
2014-11-25;2.5423998832702637;2.5455000400543213;2.5148000717163086;2.5425000190734863;2.5425000190734863;0
2014-11-26;2.526900053024292;2.52810001373291;2.4941000938415527;2.527100086212158;2.527100086212158;0
2014-11-27;2.4979000091552734;2.5132999420166016;2.4907000064849854;2.4979000091552734;2.4979000091552734;0
2014-11-28;2.5271999835968018;2.5787999629974365;2.5243000984191895;2.5271999835968018;2.5271999835968018;0
2014-12-01;2.5608999729156494;2.575200080871582;2.541300058364868;2.5315001010894775;2.5315001010894775;0
2014-12-02;2.5566000938415527;2.577500104904175;2.5434999465942383;2.556999921798706;2.556999921798706;0
2014-12-03;2.5648000240325928;2.58270001411438;2.5467000007629395;2.5648999214172363;2.5648999214172363;0
2014-12-04;2.5494000911712646;2.5894999504089355;2.5427000522613525;2.549099922180176;2.549099922180176;0
2014-12-05;2.588200092315674;2.6034998893737793;2.566800117492676;2.5882999897003174;2.5882999897003174;0
2014-12-08;2.5834999084472656;2.59689998626709;2.573699951171875;2.5861001014709473;2.5861001014709473;0
2014-12-09;2.5969998836517334;2.6085000038146973;2.5782999992370605;2.59660005569458;2.59660005569458;0
2014-12-10;2.5894999504089355;2.603100061416626;2.574899911880493;2.5894999504089355;2.5894999504089355;0
2014-12-11;2.613100051879883;2.648699998855591;2.5969998836517334;2.613100051879883;2.613100051879883;0
2014-12-12;2.6468000411987305;2.665600061416626;2.630199909210205;2.646699905395508;2.646699905395508;0
2014-12-15;2.6296000480651855;2.688199996948242;2.6296000480651855;2.649600028991699;2.649600028991699;0
2014-12-16;2.692199945449829;2.7548000812530518;2.6809000968933105;2.6921000480651855;2.6921000480651855;0
2014-12-17;2.735300064086914;2.7444000244140625;2.687700033187866;2.7351999282836914;2.7351999282836914;0
2014-12-18;2.712399959564209;2.712899923324585;2.6530001163482666;2.7119998931884766;2.7119998931884766;0
2014-12-19;2.6593000888824463;2.662600040435791;2.6312999725341797;2.6593000888824463;2.6593000888824463;0
2014-12-22;2.63919997215271;2.6594998836517334;2.634000062942505;2.6565001010894775;2.6565001010894775;0
2014-12-23;2.662100076675415;2.706199884414673;2.640500068664551;2.662400007247925;2.662400007247925;0
2014-12-24;2.6912999153137207;2.694999933242798;2.674999952316284;2.691200017929077;2.691200017929077;0
2014-12-25;2.6912999153137207;2.695199966430664;2.674999952316284;2.691200017929077;2.691200017929077;0
2014-12-26;2.6867001056671143;2.6867001056671143;2.6867001056671143;2.695199966430664;2.695199966430664;0
2014-12-29;2.678299903869629;2.6947999000549316;2.6521999835968018;2.692699909210205;2.692699909210205;0
2014-12-30;2.69950008392334;2.7011001110076904;2.6445000171661377;2.6993000507354736;2.6993000507354736;0
2014-12-31;2.654099941253662;2.6545000076293945;2.637399911880493;2.654099941253662;2.654099941253662;0
2015-01-01;2.6524999141693115;2.6524999141693115;2.6524999141693115;2.6542000770568848;2.6542000770568848;0
2015-01-02;2.661400079727173;2.7040998935699463;2.6524999141693115;2.6531999111175537;2.6531999111175537;0
2015-01-05;2.6779000759124756;2.714900016784668;2.6779000759124756;2.691200017929077;2.691200017929077;0
2015-01-06;2.703399896621704;2.7186999320983887;2.688800096511841;2.7030999660491943;2.7030999660491943;0
2015-01-07;2.6967999935150146;2.6975998878479004;2.6600000858306885;2.6965999603271484;2.6965999603271484;0
2015-01-08;2.6798999309539795;2.6986000537872314;2.6586999893188477;2.680799961090088;2.680799961090088;0
2015-01-09;2.6600000858306885;2.670599937438965;2.6257998943328857;2.6596999168395996;2.6596999168395996;0
2015-01-12;2.621000051498413;2.6695001125335693;2.621000051498413;2.6263999938964844;2.6263999938964844;0
2015-01-13;2.6702001094818115;2.678999900817871;2.628999948501587;2.6702001094818115;2.6702001094818115;0
2015-01-14;2.639899969100952;2.6491000652313232;2.5999999046325684;2.6396000385284424;2.6396000385284424;0
2015-01-15;2.612499952316284;2.628200054168701;2.5929999351501465;2.6120998859405518;2.6120998859405518;0
2015-01-16;2.638700008392334;2.6414999961853027;2.6122000217437744;2.638700008392334;2.638700008392334;0
2015-01-19;2.603100061416626;2.6284000873565674;2.598900079727173;2.6168999671936035;2.6168999671936035;0
2015-01-20;2.648200035095215;2.6491000652313232;2.613100051879883;2.648099899291992;2.648099899291992;0
2015-01-21;2.6108999252319336;2.6117000579833984;2.5826001167297363;2.6110000610351562;2.6110000610351562;0
2015-01-22;2.5969998836517334;2.5985000133514404;2.5453999042510986;2.597100019454956;2.597100019454956;0
2015-01-23;2.5708999633789062;2.592600107192993;2.5666000843048096;2.57069993019104;2.57069993019104;0
2015-01-26;2.5841000080108643;2.603600025177002;2.5748000144958496;2.5778000354766846;2.5778000354766846;0
2015-01-27;2.5801000595092773;2.594399929046631;2.562000036239624;2.579900026321411;2.579900026321411;0
2015-01-28;2.568700075149536;2.587100028991699;2.547600030899048;2.5692999362945557;2.5692999362945557;0
2015-01-29;2.5729000568389893;2.6006999015808105;2.571500062942505;2.5731000900268555;2.5731000900268555;0
2015-01-30;2.600100040435791;2.6854000091552734;2.5994999408721924;2.6001999378204346;2.6001999378204346;0
2015-02-02;2.678800106048584;2.708899974822998;2.651400089263916;2.678800106048584;2.678800106048584;0
2015-02-03;2.723599910736084;2.7255001068115234;2.68969988822937;2.723599910736084;2.723599910736084;0
2015-02-04;2.690999984741211;2.732300043106079;2.690000057220459;2.6910998821258545;2.6910998821258545;0
2015-02-05;2.738300085067749;2.7565999031066895;2.7067999839782715;2.738300085067749;2.738300085067749;0
2015-02-06;2.741300106048584;2.779099941253662;2.7411999702453613;2.7416000366210938;2.7416000366210938;0
2015-02-09;2.7583000659942627;2.791800022125244;2.7574000358581543;2.779599905014038;2.779599905014038;0
2015-02-10;2.766200065612793;2.8348000049591064;2.753999948501587;2.7662999629974365;2.7662999629974365;0
2015-02-11;2.8304998874664307;2.8698999881744385;2.8299999237060547;2.8310999870300293;2.8310999870300293;0
2015-02-12;2.865600109100342;2.8742001056671143;2.8368000984191895;2.865499973297119;2.865499973297119;0
2015-02-13;2.816999912261963;2.852299928665161;2.8125;2.816999912261963;2.816999912261963;0
2015-02-16;2.825500011444092;2.8313000202178955;2.812700033187866;2.830899953842163;2.830899953842163;0
2015-02-17;2.8261001110076904;2.8264999389648438;2.811000108718872;2.8259999752044678;2.8259999752044678;0
2015-02-18;2.8257999420166016;2.8447999954223633;2.80679988861084;2.825700044631958;2.825700044631958;0
2015-02-19;2.8345000743865967;2.863800048828125;2.819200038909912;2.8340001106262207;2.8340001106262207;0
2015-02-20;2.8629000186920166;2.8808000087738037;2.8494999408721924;2.863300085067749;2.863300085067749;0
2015-02-23;2.8640999794006348;2.897599935531616;2.8596999645233154;2.8640999794006348;2.8640999794006348;0
2015-02-24;2.875499963760376;2.882200002670288;2.8533999919891357;2.8747000694274902;2.8747000694274902;0
2015-02-25;2.8547000885009766;2.8794000148773193;2.8280999660491943;2.8570001125335693;2.8570001125335693;0
2015-02-26;2.871500015258789;2.88700008392334;2.8380000591278076;2.868799924850464;2.868799924850464;0
2015-02-27;2.904400110244751;2.915299892425537;2.853600025177002;2.9049999713897705;2.9049999713897705;0
2015-03-02;2.8368000984191895;2.8812999725341797;2.8340001106262207;2.8368000984191895;2.8368000984191895;0
2015-03-03;2.8926000595092773;2.9135000705718994;2.8926000595092773;2.892699956893921;2.892699956893921;0
2015-03-04;2.9274001121520996;2.996500015258789;2.926800012588501;2.9279000759124756;2.9279000759124756;0
2015-03-05;2.9737000465393066;2.9965999126434326;2.973299980163574;2.971400022506714;2.971400022506714;0
2015-03-06;2.999799966812134;3.066800117492676;2.971100091934204;3.0000998973846436;3.0000998973846436;0
2015-03-09;3.0576999187469482;3.102799892425537;3.055999994277954;3.056999921798706;3.056999921798706;0
2015-03-10;3.1236000061035156;3.1659998893737793;3.0945000648498535;3.1226999759674072;3.1226999759674072;0
2015-03-11;3.1015000343322754;3.135999917984009;3.0789999961853027;3.101599931716919;3.101599931716919;0
2015-03-12;3.12719988822937;3.1303000450134277;3.072999954223633;3.1268999576568604;3.1268999576568604;0
2015-03-13;3.1623001098632812;3.2720000743865967;3.160799980163574;3.163100004196167;3.163100004196167;0
2015-03-16;3.24429988861084;3.2476000785827637;3.209199905395508;3.244999885559082;3.244999885559082;0
2015-03-17;3.2425999641418457;3.2783000469207764;3.2165000438690186;3.242799997329712;3.242799997329712;0
2015-03-18;3.2471001148223877;3.274399995803833;3.2137999534606934;3.2462000846862793;3.2462000846862793;0
2015-03-19;3.2177000045776367;3.296999931335449;3.2177000045776367;3.218100070953369;3.218100070953369;0
2015-03-20;3.2908999919891357;3.31030011177063;3.2060000896453857;3.2904000282287598;3.2904000282287598;0
2015-03-23;3.231100082397461;3.231100082397461;3.157599925994873;3.224600076675415;3.224600076675415;0
2015-03-24;3.1285998821258545;3.1673998832702637;3.09060001373291;3.1282999515533447;3.1282999515533447;0
2015-03-25;3.1361000537872314;3.167099952697754;3.1117000579833984;3.136199951171875;3.136199951171875;0
2015-03-26;3.1975998878479004;3.21589994430542;3.1695001125335693;3.1972999572753906;3.1972999572753906;0
2015-03-27;3.178999900817871;3.243299961090088;3.178299903869629;3.179500102996826;3.179500102996826;0
2015-03-30;3.2539000511169434;3.2850000858306885;3.224100112915039;3.2411999702453613;3.2411999702453613;0
2015-03-31;3.226599931716919;3.263200044631958;3.166100025177002;3.2260000705718994;3.2260000705718994;0
2015-04-01;3.18969988822937;3.1907999515533447;3.1342999935150146;3.188499927520752;3.188499927520752;0
2015-04-02;3.164599895477295;3.1784000396728516;3.1328001022338867;3.164299964904785;3.164299964904785;0
2015-04-03;3.1215999126434326;3.1215999126434326;3.119999885559082;3.1222000122070312;3.1222000122070312;0
2015-04-06;3.0894999504089355;3.1006999015808105;3.0864999294281006;3.1215999126434326;3.1215999126434326;0
2015-04-07;3.1215999126434326;3.1431000232696533;3.1029000282287598;3.1215999126434326;3.1215999126434326;0
2015-04-08;3.1250998973846436;3.126499891281128;3.0618999004364014;3.1250998973846436;3.1250998973846436;0
2015-04-09;3.0453999042510986;3.0606000423431396;3.0192999839782715;3.046099901199341;3.046099901199341;0
2015-04-10;3.05430006980896;3.089400053024292;3.03410005569458;3.055299997329712;3.055299997329712;0
2015-04-13;3.0687999725341797;3.113600015640259;3.052299976348877;3.0717999935150146;3.0717999935150146;0
2015-04-14;3.119499921798706;3.121799945831299;3.0683000087738037;3.1191999912261963;3.1191999912261963;0
2015-04-15;3.064199924468994;3.088399887084961;3.0464999675750732;3.0645999908447266;3.0645999908447266;0
2015-04-16;3.0250000953674316;3.0369999408721924;3.0020999908447266;3.025899887084961;3.025899887084961;0
2015-04-17;3.018899917602539;3.065500020980835;3.001199960708618;3.0185999870300293;3.0185999870300293;0
2015-04-20;3.0371999740600586;3.0529000759124756;3.0155999660491943;3.0367000102996826;3.0367000102996826;0
2015-04-21;3.029400110244751;3.0360000133514404;3.0106000900268555;3.029400110244751;3.029400110244751;0
2015-04-22;3.0304999351501465;3.0322000980377197;2.9934000968933105;3.0260000228881836;3.0260000228881836;0
2015-04-23;3.0044000148773193;3.027100086212158;2.9709999561309814;3.005199909210205;3.005199909210205;0
2015-04-24;2.9691998958587646;2.984800100326538;2.953399896621704;2.9684998989105225;2.9684998989105225;0
2015-04-27;2.9477999210357666;2.9556000232696533;2.897599935531616;2.9482998847961426;2.9482998847961426;0
2015-04-28;2.912600040435791;2.9184000492095947;2.8798999786376953;2.913100004196167;2.913100004196167;0
2015-04-29;2.933000087738037;2.9532999992370605;2.9114999771118164;2.934799909591675;2.934799909591675;0
2015-04-30;2.9530999660491943;3.01419997215271;2.938199996948242;2.952699899673462;2.952699899673462;0
2015-05-01;3.0151000022888184;3.0804998874664307;3.0111000537872314;3.0111000537872314;3.0111000537872314;0
2015-05-04;3.0215001106262207;3.077399969100952;2.990499973297119;3.0111000537872314;3.0111000537872314;0
2015-05-05;3.0780999660491943;3.0864999294281006;3.0392000675201416;3.0829999446868896;3.0829999446868896;0
2015-05-06;3.052999973297119;3.069000005722046;3.019399881362915;3.053100109100342;3.053100109100342;0
2015-05-07;3.0074000358581543;3.0578999519348145;3.0074000358581543;3.028700113296509;3.028700113296509;0
2015-05-08;3.021899938583374;3.037400007247925;2.9749999046325684;3.0213000774383545;3.0213000774383545;0
2015-05-11;2.9735000133514404;3.0404999256134033;2.9523000717163086;2.9711999893188477;2.9711999893188477;0
2015-05-12;3.055799961090088;3.0729000568389893;3.0148000717163086;3.0564000606536865;3.0564000606536865;0
2015-05-13;3.017400026321411;3.022900104522705;2.981100082397461;3.0174999237060547;3.0174999237060547;0
2015-05-14;3.03629994392395;3.0371999740600586;2.9914000034332275;3.0364999771118164;3.0364999771118164;0
2015-05-15;2.9900999069213867;3.010999917984009;2.9683001041412354;2.9899001121520996;2.9899001121520996;0
2015-05-18;2.995800018310547;3.021699905395508;2.985599994659424;2.9914000034332275;2.9914000034332275;0
2015-05-19;3.006200075149536;3.038100004196167;2.9863998889923096;3.0058000087738037;3.0058000087738037;0
2015-05-20;3.0315001010894775;3.0409998893737793;3.0195000171661377;3.031599998474121;3.031599998474121;0
2015-05-21;3.001499891281128;3.0409998893737793;2.9886999130249023;3.001699924468994;3.001699924468994;0
2015-05-22;3.0369999408721924;3.069700002670288;3.0178000926971436;3.0367000102996826;3.0367000102996826;0
2015-05-25;3.074899911880493;3.1287999153137207;3.074899911880493;3.0889999866485596;3.0889999866485596;0
2015-05-26;3.0782999992370605;3.149399995803833;3.0782999992370605;3.0931999683380127;3.0931999683380127;0
2015-05-27;3.1477999687194824;3.180000066757202;3.146199941635132;3.1480000019073486;3.1480000019073486;0
2015-05-28;3.138200044631958;3.178499937057495;3.1222000122070312;3.1379001140594482;3.1379001140594482;0
2015-05-29;3.1586999893188477;3.1900999546051025;3.1356000900268555;3.158400058746338;3.158400058746338;0
2015-06-01;3.1854000091552734;3.207900047302246;3.1566998958587646;3.175800085067749;3.175800085067749;0
2015-06-02;3.170799970626831;3.1733999252319336;3.1291000843048096;3.1695001125335693;3.1695001125335693;0
2015-06-03;3.128000020980835;3.141900062561035;3.098299980163574;3.1285998821258545;3.1285998821258545;0
2015-06-04;3.131999969482422;3.1422998905181885;3.1303000450134277;3.13319993019104;3.13319993019104;0
2015-06-05;3.139899969100952;3.1816999912261963;3.101599931716919;3.140199899673462;3.140199899673462;0
2015-06-08;3.1428000926971436;3.1465001106262207;3.1064000129699707;3.1396000385284424;3.1396000385284424;0
2015-06-09;3.1096999645233154;3.1161000728607178;3.08270001411438;3.1098999977111816;3.1098999977111816;0
2015-06-10;3.0936999320983887;3.0999999046325684;3.061500072479248;3.0954999923706055;3.0954999923706055;0
2015-06-11;3.114500045776367;3.1659998893737793;3.0977001190185547;3.114000082015991;3.114000082015991;0
2015-06-12;3.0878000259399414;3.1240999698638916;3.085400104522705;3.087100028991699;3.087100028991699;0
2015-06-15;3.126499891281128;3.1333999633789062;3.092400074005127;3.11680006980896;3.11680006980896;0
2015-06-16;3.124300003051758;3.135200023651123;3.0945000648498535;3.123500108718872;3.123500108718872;0
2015-06-17;3.0871999263763428;3.100800037384033;3.0653998851776123;3.086899995803833;3.086899995803833;0
2015-06-18;3.038300037384033;3.058000087738037;3.028599977493286;3.0504000186920166;3.0504000186920166;0
2015-06-19;3.061800003051758;3.088399887084961;3.039299964904785;3.057800054550171;3.057800054550171;0
2015-06-22;3.0901999473571777;3.099100112915039;3.0650999546051025;3.0931999683380127;3.0931999683380127;0
2015-06-23;3.084700107574463;3.1119000911712646;3.0701000690460205;3.084399938583374;3.084399938583374;0
2015-06-24;3.0739998817443848;3.0920000076293945;3.0566000938415527;3.0738000869750977;3.0738000869750977;0
2015-06-25;3.0954999923706055;3.1222000122070312;3.073199987411499;3.094899892807007;3.094899892807007;0
2015-06-26;3.1249001026153564;3.1357998847961426;3.1054000854492188;3.1243999004364014;3.1243999004364014;0
2015-06-29;3.1679000854492188;3.1679000854492188;3.121999979019165;3.125699996948242;3.125699996948242;0
2015-06-30;3.1145999431610107;3.140000104904175;3.0838000774383545;3.115000009536743;3.115000009536743;0
2015-07-01;3.1096999645233154;3.1249001026153564;3.0943000316619873;3.1080000400543213;3.1080000400543213;0
2015-07-02;3.145699977874756;3.155100107192993;3.100600004196167;3.1454999446868896;3.1454999446868896;0
2015-07-03;3.0954999923706055;3.133699893951416;3.085599899291992;3.0940001010894775;3.0940001010894775;0
2015-07-06;3.1584999561309814;3.1584999561309814;3.12719988822937;3.129199981689453;3.129199981689453;0
2015-07-07;3.1261000633239746;3.19320011138916;3.1261000633239746;3.1350998878479004;3.1350998878479004;0
2015-07-08;3.178499937057495;3.2379000186920166;3.178499937057495;3.1786999702453613;3.1786999702453613;0
2015-07-09;3.2330000400543213;3.233799934387207;3.210099935531616;3.2316999435424805;3.2316999435424805;0
2015-07-10;3.2204999923706055;3.2228000164031982;3.174099922180176;3.221100091934204;3.221100091934204;0
2015-07-13;3.1649999618530273;3.172600030899048;3.14490008354187;3.155600070953369;3.155600070953369;0
2015-07-14;3.1315999031066895;3.1403000354766846;3.110599994659424;3.131200075149536;3.131200075149536;0
2015-07-15;3.136899948120117;3.1593000888824463;3.117799997329712;3.1364998817443848;3.1364998817443848;0
2015-07-16;3.134999990463257;3.1477999687194824;3.125999927520752;3.1356000900268555;3.1356000900268555;0
2015-07-17;3.151099920272827;3.1974000930786133;3.1328999996185303;3.150599956512451;3.150599956512451;0
2015-07-20;3.186300039291382;3.2207000255584717;3.170300006866455;3.1851999759674072;3.1851999759674072;0
2015-07-21;3.1910998821258545;3.196899890899658;3.1668999195098877;3.194499969482422;3.194499969482422;0
2015-07-22;3.1510000228881836;3.2235000133514404;3.1510000228881836;3.1719000339508057;3.1719000339508057;0
2015-07-23;3.2202999591827393;3.2941999435424805;3.198499917984009;3.2197999954223633;3.2197999954223633;0
2015-07-24;3.2843000888824463;3.3345000743865967;3.2665998935699463;3.2841999530792236;3.2841999530792236;0
2015-07-27;3.350399971008301;3.375699996948242;3.3431999683380127;3.3559999465942383;3.3559999465942383;0
2015-07-28;3.361799955368042;3.4001998901367188;3.3403000831604004;3.3617000579833984;3.3617000579833984;0
2015-07-29;3.3547000885009766;3.3710999488830566;3.3266000747680664;3.3545000553131104;3.3545000553131104;0
2015-07-30;3.3238000869750977;3.37280011177063;3.3078999519348145;3.323899984359741;3.323899984359741;0
2015-07-31;3.3701000213623047;3.410399913787842;3.3315000534057617;3.370800018310547;3.370800018310547;0
2015-08-03;3.424299955368042;3.4567999839782715;3.4007999897003174;3.4193999767303467;3.4193999767303467;0
2015-08-04;3.44950008392334;3.478600025177002;3.427000045776367;3.4488000869750977;3.4488000869750977;0
2015-08-05;3.4667000770568848;3.4946999549865723;3.4482998847961426;3.4663000106811523;3.4663000106811523;0
2015-08-06;3.4844000339508057;3.5629000663757324;3.4772000312805176;3.483799934387207;3.483799934387207;0
2015-08-07;3.5309998989105225;3.562999963760376;3.490000009536743;3.531599998474121;3.531599998474121;0
2015-08-10;3.5076000690460205;3.5225000381469727;3.4609999656677246;3.531599998474121;3.531599998474121;0
2015-08-11;3.436000108718872;3.5109000205993652;3.418600082397461;3.435699939727783;3.435699939727783;0
2015-08-12;3.47160005569458;3.500699996948242;3.4458000659942627;3.4709999561309814;3.4709999561309814;0
